what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319390964693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319390983917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1319390986893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319390987828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319393323481
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319393751121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319393756113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319393786880
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319393807403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319393861555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319394099488
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319394099638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319394299784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319394319686
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319394342098
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319394416465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319394421184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1319394424213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1319394425210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1319394427893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1319394428563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319394429399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319394434784
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319394439219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319394521110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319394744175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319394748540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319394758517
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319394758729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319394801576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319394812150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319394834345
