what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319384595359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319384605737
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319384625963
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319384629239
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319384631625
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319384644015
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319384655325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1319384687104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319384691519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319384746244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319384749534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319384757590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319384760487
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319384763527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319384775878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319384780996
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1319384781115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1319384789458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319384791794
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319384935173
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319384935872
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1319384940966
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1319384940988
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1319384941012
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1319384941015
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1319384941059
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1319384941077
stopped,bundle,org.eclipse.wb.rcp.GroupLayout,1.1.0.r36x201108291231,"org.eclipse.wb.rcp.GroupLayout",1319384941079
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.1.0.r36x201108291235,"org.eclipse.wb.rcp.SWT_AWT",1319384941081
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.1.0.r36x201108291218,"org.eclipse.wb.rcp.databinding.emf",1319384941086
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.1.0.r36x201108291238,"org.eclipse.wb.rcp.databinding.xwt",1319384941130
stopped,bundle,org.eclipse.wb.rcp.databinding,1.1.0.r36x201108291218,"org.eclipse.wb.rcp.databinding",1319384941133
stopped,bundle,org.eclipse.wb.rcp.nebula,1.1.0.r36x201108291218,"org.eclipse.wb.rcp.nebula",1319384941135
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.1.0.r36x201108291218,"org.eclipse.wb.rcp.swing2swt",1319384941140
stopped,bundle,org.eclipse.wb.xwt,1.1.0.r36x201108291238,"org.eclipse.wb.xwt",1319384941162
stopped,bundle,org.eclipse.wb.rcp,1.1.0.r36x201108291218,"org.eclipse.wb.rcp",1319384941163
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1319384941173
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1319384941178
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1319384941206
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1319384941206
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1319384941206
